0.03,0.020435894137480617
0.06,0.03945098112899406
0.09,0.05847713930465123
0.12,0.08080546404906962
0.15,0.10401183728373484
0.18,0.12975675772537892
0.21,0.15622670044271153
0.24,0.18341234870240652
0.27,0.21003373253910318
0.3,0.23573959027686484
0.32999999999999996,0.2602130996862159
0.36,0.2841985603567853
0.39,0.3074101345727702
0.42,0.330652466509828
0.44999999999999996,0.3543532104484572
0.48,0.3779744645959749
0.51,0.40129929964383176
0.54,0.4251920344512213
0.57,0.450837421517566
0.6,0.478841262437532
0.63,0.5091100732680921
0.6599999999999999,0.5418729912039778
0.69,0.575627980767164
0.72,0.6077613832544807
0.75,0.6369149576134339
0.78,0.6636751612049134
0.8099999999999999,0.6889321790688082
0.84,0.7139592233024508
0.87,0.7384901321702788
0.8999999999999999,0.763461250064168
0.9299999999999999,0.7890218027392617
0.96,0.814966810129274
0.99,0.8411640501526032
1.02,0.868020730398908
1.05,0.8950032229002658
1.08,0.9239881470210757
1.1099999999999999,0.9544768747149418
1.14,0.9872942044147504
1.17,1.022674409855902
1.2,1.0595538275698015
1.23,1.0983514242773575
1.26,1.1389157215794437
1.29,1.1803266517277708
1.3199999999999998,1.2225913548999097
1.3499999999999999,1.2679395139134393
1.38,1.3160861012192304
1.41,1.366873722389362
1.44,1.4201527936589804
1.47,1.475640750759343
1.5,1.5301518150205955
1.53,1.5846874405348592
1.56,1.6409884185129435
1.5899999999999999,1.6943844751265764
1.6199999999999999,1.7461755607127982
1.65,1.7962965653894996
0.03,0.019098822451718744
0.06,0.03961214890738946
0.09,0.059901362810979526
0.12,0.07831549546381347
0.15,0.09636345235526968
0.18,0.11577144379926009
0.21,0.13724094368049797
0.24,0.16138057556837063
0.27,0.18822370929493978
0.3,0.21740985576972924
0.32999999999999996,0.24831818380830525
0.36,0.2803034395867928
0.39,0.3128387605210982
0.42,0.3461165556896087
0.44999999999999996,0.3795408670837393
0.48,0.4131071931616812
0.51,0.4465891932612119
0.54,0.4802974437669513
0.57,0.5161553750481516
0.6,0.5525072138576026
0.63,0.5906897187361783
0.6599999999999999,0.6324362652334171
0.69,0.6783910041080776
0.72,0.7289692309388467
0.75,0.7840296757988666
0.78,0.8439622921957927
0.8099999999999999,0.9086817299805583
0.84,0.9756357330098822
0.87,1.0414728757435356
0.8999999999999999,1.10402510415246
0.9299999999999999,1.169510462923637
0.96,1.2357518783345922
0.03,0.020405921853702994
0.06,0.03964105610844811
0.09,0.05799624511167042
0.12,0.07764109959113757
0.15,0.09803257226895729
0.18,0.11917675246831269
0.21,0.1430099987989401
0.24,0.16938350707551963
0.27,0.19751767689818123
0.3,0.22497354900331054
0.32999999999999996,0.2507367440170093
0.36,0.2743738760087887
0.39,0.2963884251360196
0.42,0.31741207077303707
0.44999999999999996,0.33857837133989666
0.48,0.35937909671945395
0.51,0.3797975255974606
0.54,0.4006622041583332
0.57,0.42198922064442584
0.6,0.4439205283805758
0.63,0.46655200071542624
0.6599999999999999,0.4904731243274501
0.69,0.5153253588271084
0.72,0.5386198309789921
0.75,0.5604249923820982
0.78,0.5809291738698728
0.8099999999999999,0.5999287601382807
