0.03,1.83676160080551
0.06,1.83046034380494
0.09,1.82134268911557
0.12,1.81356135027309
0.15,1.80423784704668
0.18,1.79409444473139
0.21,1.78368936292919
0.24,1.77544092894664
0.27,1.76925566800158
0.3,1.76700654357696
0.33,1.76858638291647
0.36,1.77326934477819
0.39,1.77951470477291
0.42,1.78659484873705
0.45,1.79558299285831
0.48,1.80601844591255
0.51,1.81659705561894
0.54,1.82608473320298
0.57,1.83206089307596
0.6,1.83387113841901
0.63,1.8324244195964
0.66,1.82938197110526
0.69,1.82527572653552
0.72,1.82217688699743
0.75,1.82130285828774
0.78,1.82213510665697
0.81,1.82387620905226
0.84,1.825192655857
0.87,1.8266080753798
0.9,1.82965896781633
0.93,1.83479207169998
0.96,1.83952393926883
0.99,1.8426628583497
1.02,1.84356421770031
1.05,1.8427082273307
1.08,1.84142441973428
1.11,1.83854087620528
1.14,1.83485657795538
1.17,1.83253506160957
1.2,1.83116821332055
1.23,1.82922762081693
1.26,1.82663572267526
1.29,1.82356684526808
1.32,1.82015448098684
1.35,1.81789626784314
1.38,1.81537682001223
1.41,1.81210085829753
1.44,1.80818890811901
1.47,1.80397287764018
1.5,1.8000385163839
1.53,1.79784348194179
1.56,1.79658745609301
1.59,1.79755902082045
1.62,1.80026398943705
1.65,1.80326816156344
1.68,1.80712046198392
1.71,1.81120677925853
1.74,1.81495713692029
1.77,1.81910202020458
1.8,1.82143557519917
1.83,1.82141772846915
1.86,1.81918811205223
1.89,1.81572280829029
1.92,1.81223984502839
1.95,1.80917836757502
1.98,1.80683820947252
2.01,1.80645734797158
2.04,1.8075372739063
2.07,1.80864982142382
2.1,1.80978751277664
2.13,1.81096531874389
2.16,1.81208223334432
2.19,1.81434946003127
2.22,1.81575874253806
2.25,1.81569678540632
2.28,1.81365929842819
2.31,1.81011721961288
2.34,1.8060642753214
2.37,1.80233768836828
2.4,1.79929268301184
2.43,1.79811655044327
2.46,1.79804739274741
2.49,1.79767396370985
2.52,1.79720257785026
2.55,1.79761394508864
2.58,1.79994605857189
2.61,1.80306327175384
2.64,1.80507351744491
2.67,1.80511877290145
2.7,1.80392087963873
2.73,1.80284010377957
2.76,1.80221667622196
2.79,1.80230291007721
2.82,1.80269639037306
2.85,1.80467393643934
2.88,1.80751706427616
2.91,1.81012747303066
2.94,1.81333654973861
2.97,1.81663370365296
3,1.81892432054633
3.03,1.8204209015018
3.06,1.82114557745871
3.09,1.82123820926454
3.12,1.82009991568293
3.15,1.81836459559309
3.18,1.81756475477276
3.21,1.81678757755086
3.24,1.81652486846007
3.27,1.817554186833
3.3,1.81907851937049
3.33,1.81991053829186
3.36,1.8201627236155
3.39,1.8201100037856
3.42,1.8197466649229
3.45,1.81943791514881
3.48,1.8182811286564
3.51,1.81680960429379
3.54,1.81531538272139
3.57,1.81423451451725
3.6,1.81415846895885
3.63,1.81515303857164
3.66,1.81666776332803
